promoter,pos,binding_site,gc
rspAp,-64,2,19
rspAp,-63,2,19
rspAp,-34,3,19
rspAp,-12,4,19
rspAp,-11,4,19
rspAp,-10,4,19
rspAp,-9,4,19
rspAp,-8,4,19
rspAp,-7,4,19
rspAp,-6,4,19
rspAp,-67,1,20
rspAp,-66,1,20
rspAp,-65,1,20
rspAp,-64,1,20
rspAp,-35,2,20
rspAp,-34,2,20
rspAp,-11,3,20
rspAp,-10,3,20
rspAp,-9,3,20
rspAp,-8,3,20
rspAp,-7,3,20
rspAp,-80,1,21
rspAp,-79,1,21
rspAp,-78,1,21
rspAp,-77,1,21
rspAp,-76,1,21
rspAp,-34,2,21
rspAp,-33,2,21
rspAp,-32,2,21
rspAp,-31,2,21
rspAp,-30,2,21
rspAp,-13,3,21
rspAp,-12,3,21
rspAp,-11,3,21
rspAp,-10,3,21
rspAp,-9,3,21
rspAp,-8,3,21
rspAp,-7,3,21
rspAp,-6,3,21
rspAp,-5,3,21
rspAp,-3,3,21
rspAp,-94,1,22
rspAp,-67,2,22
rspAp,-11,3,22
rspAp,-10,3,22
rspAp,-9,3,22
rspAp,-8,3,22
rspAp,-7,3,22
rspAp,-6,3,22
rspAp,-32,1,23
rspAp,-31,1,23
rspAp,-30,1,23
rspAp,-29,1,23
rspAp,-28,1,23
rspAp,-18,2,23
rspAp,-17,2,23
rspAp,-16,2,23
rspAp,-15,2,23
rspAp,-14,2,23
rspAp,-11,2,23
rspAp,-10,2,23
rspAp,-9,2,23
rspAp,-8,2,23
rspAp,-7,2,23
rspAp,-6,2,23
rspAp,-67,1,28
rspAp,-66,1,28
rspAp,-65,1,28
rspAp,-64,1,28
rspAp,-36,2,28
rspAp,-35,2,28
rspAp,-16,3,28
rspAp,-15,3,28
rspAp,-12,3,28
rspAp,-10,3,28
rspAp,-9,3,28
rspAp,-8,3,28
rspAp,-7,3,28
rspAp,-6,3,28
rspAp,-5,3,28
rspAp,-4,3,28
rspAp,-3,3,28
rspAp,-70,1,29
rspAp,-68,1,29
rspAp,-67,1,29
rspAp,-66,1,29
rspAp,-65,1,29
rspAp,-64,1,29
rspAp,-63,1,29
rspAp,-36,2,29
rspAp,-35,2,29
rspAp,-34,2,29
rspAp,-18,3,29
rspAp,-16,3,29
rspAp,-15,3,29
rspAp,-14,3,29
rspAp,-13,3,29
rspAp,-12,3,29
rspAp,-11,3,29
rspAp,-10,3,29
rspAp,-9,3,29
rspAp,-8,3,29
rspAp,-7,3,29
rspAp,-6,3,29
rspAp,-68,1,30
rspAp,-67,1,30
rspAp,-66,1,30
rspAp,-65,1,30
rspAp,-64,1,30
rspAp,-35,2,30
rspAp,-34,2,30
rspAp,-32,2,30
rspAp,-12,3,30
rspAp,-11,3,30
rspAp,-10,3,30
rspAp,-74,1,31
rspAp,-35,2,31
rspAp,-34,2,31
rspAp,-16,3,31
rspAp,-15,3,31
rspAp,-14,3,31
rspAp,-12,3,31
rspAp,-8,4,31
rspAp,-104,1,32
rspAp,-103,1,32
rspAp,-102,1,32
rspAp,-101,1,32
rspAp,-70,2,32
rspAp,-69,2,32
rspAp,-68,2,32
rspAp,-67,2,32
rspAp,-66,2,32
rspAp,-65,2,32
rspAp,-64,2,32
rspAp,-34,3,32
rspAp,-32,3,32
rspAp,-11,4,32
rspAp,-10,4,32
rspAp,-9,4,32
rspAp,-8,4,32
rspAp,-7,4,32
rspAp,-6,4,32
rspAp,-33,1,33
rspAp,-32,1,33
rspAp,-31,1,33
rspAp,-30,1,33
rspAp,-29,1,33
rspAp,-21,2,33
rspAp,-17,3,33
rspAp,-16,3,33
rspAp,-15,3,33
rspAp,-14,3,33
rspAp,-10,4,33
rspAp,-9,4,33
rspAp,-8,4,33
rspAp,-7,4,33
rspAp,-6,4,33
rspAp,-34,1,34
rspAp,-33,1,34
rspAp,-32,1,34
rspAp,-31,1,34
rspAp,-30,1,34
rspAp,-29,1,34
rspAp,-28,1,34
rspAp,-10,2,34
rspAp,-9,2,34
rspAp,-8,2,34
rspAp,-7,2,34
rspAp,-6,2,34
rspAp,-67,1,35
rspAp,-66,1,35
rspAp,-65,1,35
rspAp,-35,2,35
rspAp,-34,2,35
rspAp,-33,2,35
rspAp,-32,2,35
rspAp,-31,2,35
rspAp,-21,3,35
rspAp,-20,3,35
rspAp,-19,3,35
rspAp,-18,3,35
rspAp,-11,4,35
rspAp,-10,4,35
rspAp,-9,4,35
rspAp,-8,4,35
rspAp,-7,4,35
rspAp,-6,4,35
rspAp,-69,1,36
rspAp,-36,2,36
rspAp,-35,2,36
rspAp,-34,2,36
rspAp,-32,2,36
rspAp,-31,2,36
rspAp,-24,3,36
rspAp,-23,3,36
rspAp,-22,3,36
rspAp,-21,3,36
rspAp,-10,4,36
rspAp,-9,4,36
rspAp,-8,4,36
rspAp,-7,4,36
rspAp,-6,4,36
rspAp,-103,1,37
rspAp,-102,1,37
rspAp,-67,2,37
rspAp,-66,2,37
rspAp,-65,2,37
rspAp,-35,3,37
rspAp,-34,3,37
rspAp,-33,3,37
rspAp,-32,3,37
rspAp,-31,3,37
rspAp,-12,4,37
rspAp,-11,4,37
rspAp,-10,4,37
rspAp,-9,4,37
rspAp,-8,4,37
rspAp,-7,4,37
rspAp,-6,4,37
rspAp,-104,1,38
rspAp,-103,1,38
rspAp,-102,1,38
rspAp,-101,1,38
rspAp,-70,2,38
rspAp,-69,2,38
rspAp,-68,2,38
rspAp,-67,2,38
rspAp,-66,2,38
rspAp,-65,2,38
rspAp,-64,2,38
rspAp,-63,2,38
rspAp,-36,3,38
rspAp,-35,3,38
rspAp,-34,3,38
rspAp,-33,3,38
rspAp,-32,3,38
rspAp,-12,4,38
rspAp,-11,4,38
rspAp,-10,4,38
rspAp,-9,4,38
rspAp,-8,4,38
rspAp,-7,4,38
rspAp,-6,4,38
rspAp,-104,1,39
rspAp,-103,1,39
rspAp,-102,1,39
rspAp,-101,1,39
rspAp,-70,2,39
rspAp,-69,2,39
rspAp,-68,2,39
rspAp,-67,2,39
rspAp,-66,2,39
rspAp,-65,2,39
rspAp,-64,2,39
rspAp,-63,2,39
rspAp,-36,3,39
rspAp,-35,3,39
rspAp,-34,3,39
rspAp,-33,3,39
rspAp,-32,3,39
rspAp,-12,4,39
rspAp,-11,4,39
rspAp,-10,4,39
rspAp,-9,4,39
rspAp,-8,4,39
rspAp,-7,4,39
rspAp,-6,4,39
rspAp,-104,1,40
rspAp,-103,1,40
rspAp,-102,1,40
rspAp,-101,1,40
rspAp,-70,2,40
rspAp,-69,2,40
rspAp,-68,2,40
rspAp,-67,2,40
rspAp,-66,2,40
rspAp,-65,2,40
rspAp,-64,2,40
rspAp,-63,2,40
rspAp,-36,3,40
rspAp,-35,3,40
rspAp,-34,3,40
rspAp,-32,3,40
rspAp,-12,4,40
rspAp,-11,4,40
rspAp,-10,4,40
rspAp,-9,4,40
rspAp,-8,4,40
rspAp,-7,4,40
rspAp,-6,4,40
rspAp,-66,1,41
rspAp,-65,1,41
rspAp,-36,2,41
rspAp,-34,2,41
rspAp,-32,2,41
rspAp,-31,2,41
rspAp,-30,2,41
rspAp,-29,2,41
rspAp,-28,2,41
rspAp,-15,3,41
rspAp,-12,3,41
rspAp,-11,3,41
rspAp,-10,3,41
rspAp,-9,3,41
rspAp,-8,3,41
rspAp,-7,3,41
rspAp,-6,3,41
sohAp,-17,1,1
sohAp,-16,1,1
sohAp,-15,1,1
sohAp,-14,1,1
sohAp,-13,1,1
sohAp,-12,1,1
sohAp,-11,1,1
sohAp,-10,1,1
sohAp,-9,1,1
sohAp,-8,1,1
sohAp,-7,1,1
sohAp,-6,1,1
sohAp,-15,1,2
sohAp,-14,1,2
sohAp,-13,1,2
sohAp,-12,1,2
sohAp,-11,1,2
sohAp,-10,1,2
sohAp,-9,1,2
sohAp,-8,1,2
sohAp,-7,1,2
sohAp,-6,1,2
sohAp,-17,1,3
sohAp,-15,1,3
sohAp,-14,1,3
sohAp,-13,1,3
sohAp,-12,1,3
sohAp,-11,1,3
sohAp,-10,1,3
sohAp,-9,1,3
sohAp,-8,1,3
sohAp,-7,1,3
sohAp,-6,1,3
sohAp,-34,1,4
sohAp,-33,1,4
sohAp,-15,2,4
sohAp,-14,2,4
sohAp,-13,2,4
sohAp,-12,2,4
sohAp,-11,2,4
sohAp,-10,2,4
sohAp,-9,2,4
sohAp,-8,2,4
sohAp,-7,2,4
sohAp,-6,2,4
sohAp,-15,1,5
sohAp,-14,1,5
sohAp,-13,1,5
sohAp,-12,1,5
sohAp,-11,1,5
sohAp,-10,1,5
sohAp,-9,1,5
sohAp,-8,1,5
sohAp,-7,1,5
sohAp,-6,1,5
sohAp,-36,1,6
sohAp,-35,1,6
sohAp,-34,1,6
sohAp,-33,1,6
sohAp,-15,2,6
sohAp,-14,2,6
sohAp,-13,2,6
sohAp,-12,2,6
sohAp,-11,2,6
sohAp,-10,2,6
sohAp,-9,2,6
sohAp,-8,2,6
sohAp,-7,2,6
sohAp,-6,2,6
sohAp,-31,1,7
sohAp,-30,1,7
sohAp,-19,2,7
sohAp,-18,2,7
sohAp,-17,2,7
sohAp,-16,2,7
sohAp,-15,2,7
sohAp,-14,2,7
sohAp,-13,2,7
sohAp,-12,2,7
sohAp,-11,2,7
sohAp,-10,2,7
sohAp,-9,2,7
sohAp,-8,2,7
sohAp,-7,2,7
sohAp,-6,2,7
sohAp,-4,2,7
sohAp,-3,2,7
sohAp,-2,2,7
sohAp,-1,2,7
sohAp,0,2,7
sohAp,-19,1,8
sohAp,-18,1,8
sohAp,-17,1,8
sohAp,-16,1,8
sohAp,-15,1,8
sohAp,-14,1,8
sohAp,-13,1,8
sohAp,-12,1,8
sohAp,-11,1,8
sohAp,-10,1,8
sohAp,-9,1,8
sohAp,-8,1,8
sohAp,-7,1,8
sohAp,-6,1,8
sohAp,-4,1,8
sohAp,-3,1,8
sohAp,-2,1,8
sohAp,-1,1,8
sohAp,0,1,8
sohAp,-16,1,9
sohAp,-15,1,9
sohAp,-14,1,9
sohAp,-13,1,9
sohAp,-12,1,9
sohAp,-11,1,9
sohAp,-10,1,9
sohAp,-9,1,9
sohAp,-8,1,9
sohAp,-7,1,9
sohAp,-6,1,9
sohAp,-5,1,9
sohAp,37,2,9
sohAp,-15,1,10
sohAp,-14,1,10
sohAp,-13,1,10
sohAp,-12,1,10
sohAp,-11,1,10
sohAp,-10,1,10
sohAp,-9,1,10
sohAp,-8,1,10
sohAp,-7,1,10
sohAp,-6,1,10
sohAp,-34,1,11
sohAp,-33,1,11
sohAp,-15,2,11
sohAp,-14,2,11
sohAp,-13,2,11
sohAp,-12,2,11
sohAp,-11,2,11
sohAp,-10,2,11
sohAp,-9,2,11
sohAp,-8,2,11
sohAp,-7,2,11
sohAp,-6,2,11
sohAp,-34,1,12
sohAp,-15,2,12
sohAp,-14,2,12
sohAp,-13,2,12
sohAp,-12,2,12
sohAp,-11,2,12
sohAp,-10,2,12
sohAp,-9,2,12
sohAp,-8,2,12
sohAp,-7,2,12
sohAp,-6,2,12
sohAp,-16,1,13
sohAp,-15,1,13
sohAp,-14,1,13
sohAp,-13,1,13
sohAp,-12,1,13
sohAp,-11,1,13
sohAp,-10,1,13
sohAp,-9,1,13
sohAp,-8,1,13
sohAp,-7,1,13
sohAp,-6,1,13
sohAp,-5,1,13
sohAp,-4,1,13
sohAp,-36,1,14
sohAp,-34,1,14
sohAp,-33,1,14
sohAp,-15,2,14
sohAp,-14,2,14
sohAp,-13,2,14
sohAp,-12,2,14
sohAp,-11,2,14
sohAp,-10,2,14
sohAp,-9,2,14
sohAp,-8,2,14
sohAp,-7,2,14
sohAp,-6,2,14
sohAp,-15,1,15
sohAp,-14,1,15
sohAp,-13,1,15
sohAp,-12,1,15
sohAp,-11,1,15
sohAp,-10,1,15
sohAp,-9,1,15
sohAp,-8,1,15
sohAp,-7,1,15
sohAp,-6,1,15
sohAp,-34,1,16
sohAp,-33,1,16
sohAp,-15,2,16
sohAp,-14,2,16
sohAp,-13,2,16
sohAp,-12,2,16
sohAp,-11,2,16
sohAp,-10,2,16
sohAp,-9,2,16
sohAp,-8,2,16
sohAp,-7,2,16
sohAp,-6,2,16
sohAp,-33,1,17
sohAp,-32,1,17
sohAp,-15,2,17
sohAp,-14,2,17
sohAp,-13,2,17
sohAp,-12,2,17
sohAp,-11,2,17
sohAp,-10,2,17
sohAp,-9,2,17
sohAp,-8,2,17
sohAp,-7,2,17
sohAp,-6,2,17
sohAp,-34,1,18
sohAp,-33,1,18
sohAp,-15,2,18
sohAp,-14,2,18
sohAp,-13,2,18
sohAp,-12,2,18
sohAp,-11,2,18
sohAp,-10,2,18
sohAp,-9,2,18
sohAp,-8,2,18
sohAp,-7,2,18
sohAp,-6,2,18
sohAp,-86,1,19
sohAp,-85,1,19
sohAp,-84,1,19
sohAp,-82,1,19
sohAp,-34,2,19
sohAp,-33,2,19
sohAp,-15,3,19
sohAp,-14,3,19
sohAp,-13,3,19
sohAp,-12,3,19
sohAp,-11,3,19
sohAp,-10,3,19
sohAp,-9,3,19
sohAp,-8,3,19
sohAp,-7,3,19
sohAp,-6,3,19
sohAp,-15,1,20
sohAp,-14,1,20
sohAp,-13,1,20
sohAp,-12,1,20
sohAp,-11,1,20
sohAp,-10,1,20
sohAp,-9,1,20
sohAp,-8,1,20
sohAp,-7,1,20
sohAp,-6,1,20
sohAp,-36,1,21
sohAp,-34,1,21
sohAp,-33,1,21
sohAp,-15,2,21
sohAp,-14,2,21
sohAp,-13,2,21
sohAp,-12,2,21
sohAp,-11,2,21
sohAp,-10,2,21
sohAp,-9,2,21
sohAp,-8,2,21
sohAp,-7,2,21
sohAp,-6,2,21
sohAp,-16,1,23
sohAp,-15,1,23
sohAp,-14,1,23
sohAp,-13,1,23
sohAp,-12,1,23
sohAp,-11,1,23
sohAp,-10,1,23
sohAp,-9,1,23
sohAp,-8,1,23
sohAp,-7,1,23
sohAp,-6,1,23
sohAp,-5,1,23
sohAp,33,2,23
sohAp,34,2,23
sohAp,35,2,23
sohAp,36,2,23
sohAp,37,2,23
sohAp,-14,1,24
sohAp,-13,1,24
sohAp,-12,1,24
sohAp,-11,1,24
sohAp,-10,1,24
sohAp,-9,1,24
sohAp,-8,1,24
sohAp,-17,1,25
sohAp,-16,1,25
sohAp,-15,1,25
sohAp,-14,1,25
sohAp,-13,1,25
sohAp,-12,1,25
sohAp,-11,1,25
sohAp,-10,1,25
sohAp,-9,1,25
sohAp,-8,1,25
sohAp,-7,1,25
sohAp,-6,1,25
sohAp,-5,1,25
sohAp,-4,1,25
sohAp,-3,1,25
sohAp,-2,1,25
sohAp,-1,1,25
sohAp,0,1,25
sohAp,-34,1,28
sohAp,-33,1,28
sohAp,-15,2,28
sohAp,-14,2,28
sohAp,-13,2,28
sohAp,-12,2,28
sohAp,-11,2,28
sohAp,-10,2,28
sohAp,-9,2,28
sohAp,-8,2,28
sohAp,-7,2,28
sohAp,-6,2,28
sohAp,-5,2,28
sohAp,-35,1,29
sohAp,-34,1,29
sohAp,-33,1,29
sohAp,-15,2,29
sohAp,-14,2,29
sohAp,-13,2,29
sohAp,-12,2,29
sohAp,-11,2,29
sohAp,-10,2,29
sohAp,-9,2,29
sohAp,-8,2,29
sohAp,-7,2,29
sohAp,-6,2,29
sohAp,-83,1,30
sohAp,-82,1,30
sohAp,-14,2,30
sohAp,-13,2,30
sohAp,-12,2,30
sohAp,-11,2,30
sohAp,-10,2,30
sohAp,-9,2,30
sohAp,-8,2,30
sohAp,-7,2,30
sohAp,-6,2,30
sohAp,-34,1,31
sohAp,-33,1,31
sohAp,-14,2,31
sohAp,-13,2,31
sohAp,-12,2,31
sohAp,-11,2,31
sohAp,-10,2,31
sohAp,-9,2,31
sohAp,-8,2,31
sohAp,-7,2,31
sohAp,-6,2,31
sohAp,-34,1,32
sohAp,-33,1,32
sohAp,-15,2,32
sohAp,-14,2,32
sohAp,-13,2,32
sohAp,-12,2,32
sohAp,-11,2,32
sohAp,-10,2,32
sohAp,-9,2,32
sohAp,-8,2,32
sohAp,-7,2,32
sohAp,-6,2,32
sohAp,-36,1,33
sohAp,-35,1,33
sohAp,-34,1,33
sohAp,-33,1,33
sohAp,-31,1,33
sohAp,-30,1,33
sohAp,-15,2,33
sohAp,-14,2,33
sohAp,-13,2,33
sohAp,-12,2,33
sohAp,-11,2,33
sohAp,-10,2,33
sohAp,-9,2,33
sohAp,-8,2,33
sohAp,-7,2,33
sohAp,-6,2,33
sohAp,-17,1,34
sohAp,-16,1,34
sohAp,-15,1,34
sohAp,-14,1,34
sohAp,-13,1,34
sohAp,-12,1,34
sohAp,-11,1,34
sohAp,-10,1,34
sohAp,-9,1,34
sohAp,-8,1,34
sohAp,-7,1,34
sohAp,-6,1,34
sohAp,37,2,34
sohAp,-15,1,35
sohAp,-14,1,35
sohAp,-13,1,35
sohAp,-12,1,35
sohAp,-11,1,35
sohAp,-10,1,35
sohAp,-9,1,35
sohAp,-8,1,35
sohAp,-7,1,35
sohAp,-6,1,35
sohAp,-36,1,36
sohAp,-34,1,36
sohAp,-33,1,36
sohAp,-16,2,36
sohAp,-15,2,36
sohAp,-14,2,36
sohAp,-13,2,36
sohAp,-12,2,36
sohAp,-11,2,36
sohAp,-10,2,36
sohAp,-9,2,36
sohAp,-8,2,36
sohAp,-7,2,36
sohAp,-6,2,36
sohAp,-15,1,37
sohAp,-14,1,37
sohAp,-13,1,37
sohAp,-12,1,37
sohAp,-11,1,37
sohAp,-10,1,37
sohAp,-9,1,37
sohAp,-8,1,37
sohAp,-7,1,37
sohAp,-6,1,37
sohAp,-15,1,38
sohAp,-14,1,38
sohAp,-13,1,38
sohAp,-12,1,38
sohAp,-11,1,38
sohAp,-10,1,38
sohAp,-9,1,38
sohAp,-8,1,38
sohAp,-7,1,38
sohAp,-6,1,38
sohAp,-15,1,39
sohAp,-14,1,39
sohAp,-13,1,39
sohAp,-12,1,39
sohAp,-11,1,39
sohAp,-10,1,39
sohAp,-9,1,39
sohAp,-8,1,39
sohAp,-7,1,39
sohAp,-6,1,39
sohAp,-34,1,40
sohAp,-33,1,40
sohAp,-15,2,40
sohAp,-14,2,40
sohAp,-13,2,40
sohAp,-12,2,40
sohAp,-11,2,40
sohAp,-10,2,40
sohAp,-9,2,40
sohAp,-8,2,40
sohAp,-7,2,40
sohAp,-6,2,40
sohAp,-5,2,40
sohAp,-16,1,41
sohAp,-15,1,41
sohAp,-14,1,41
sohAp,-13,1,41
sohAp,-12,1,41
sohAp,-11,1,41
sohAp,-10,1,41
sohAp,-9,1,41
sohAp,-8,1,41
sohAp,-7,1,41
sohAp,-6,1,41
ssnAp,-113,1,2
ssnAp,-112,1,2
ssnAp,-111,1,2
ssnAp,-110,1,2
ssnAp,-109,1,2
ssnAp,-104,2,2
ssnAp,-103,2,2
ssnAp,-102,2,2
ssnAp,-101,2,2
ssnAp,-100,2,2
ssnAp,-8,3,2
ssnAp,19,4,2
ssnAp,20,4,2
ssnAp,21,4,2
ssnAp,22,4,2
ssnAp,-41,1,5
ssnAp,-25,2,5
ssnAp,-22,2,5
ssnAp,24,3,5
ssnAp,25,3,5
ssnAp,26,3,5
ssnAp,27,3,5
ssnAp,28,3,5
ssnAp,30,3,5
ssnAp,32,3,5
ssnAp,-110,1,7
ssnAp,-109,1,7
ssnAp,-106,1,7
ssnAp,-37,2,7
ssnAp,-36,2,7
ssnAp,2,3,7
ssnAp,3,3,7
ssnAp,4,3,7
ssnAp,5,3,7
ssnAp,7,3,7
ssnAp,-113,1,8
ssnAp,-112,1,8
ssnAp,-111,1,8
ssnAp,-110,1,8
ssnAp,-109,1,8
ssnAp,-64,2,8
ssnAp,-63,2,8
ssnAp,-60,2,8
ssnAp,9,3,8
ssnAp,10,3,8
ssnAp,-113,1,10
ssnAp,-112,1,10
ssnAp,-111,1,10
ssnAp,-110,1,10
ssnAp,-109,1,10
ssnAp,-104,2,10
ssnAp,-103,2,10
ssnAp,-12,3,10
ssnAp,-11,3,10
ssnAp,-4,4,10
ssnAp,18,5,10
ssnAp,19,5,10
ssnAp,20,5,10
ssnAp,22,5,10
ssnAp,24,5,10
ssnAp,26,5,10
ssnAp,-113,1,11
ssnAp,-112,1,11
ssnAp,-111,1,11
ssnAp,-110,1,11
ssnAp,-109,1,11
ssnAp,18,2,11
ssnAp,19,2,11
ssnAp,20,2,11
ssnAp,21,2,11
ssnAp,22,2,11
ssnAp,24,2,11
ssnAp,25,2,11
ssnAp,26,2,11
ssnAp,-88,1,15
ssnAp,13,2,15
ssnAp,16,2,15
ssnAp,28,3,15
ssnAp,29,3,15
ssnAp,33,4,15
ssnAp,36,4,15
ssnAp,37,4,15
ssnAp,-113,1,18
ssnAp,-112,1,18
ssnAp,-111,1,18
ssnAp,-110,1,18
ssnAp,-109,1,18
ssnAp,-8,2,18
ssnAp,-7,2,18
ssnAp,-6,2,18
ssnAp,-5,2,18
ssnAp,18,3,18
ssnAp,19,3,18
ssnAp,20,3,18
ssnAp,21,3,18
ssnAp,22,3,18
ssnAp,37,4,18
ssnAp,-113,1,19
ssnAp,-112,1,19
ssnAp,-111,1,19
ssnAp,-110,1,19
ssnAp,-104,2,19
ssnAp,-103,2,19
ssnAp,-102,2,19
ssnAp,-101,2,19
ssnAp,-100,2,19
ssnAp,22,3,19
ssnAp,-113,1,23
ssnAp,-112,1,23
ssnAp,-111,1,23
ssnAp,-110,1,23
ssnAp,-109,1,23
ssnAp,-28,2,23
ssnAp,-27,2,23
ssnAp,-26,2,23
ssnAp,19,3,23
ssnAp,20,3,23
ssnAp,21,3,23
ssnAp,22,3,23
ssnAp,-110,1,25
ssnAp,-109,1,25
ssnAp,-68,2,25
ssnAp,-54,3,25
ssnAp,-53,3,25
ssnAp,-30,4,25
ssnAp,18,1,28
ssnAp,19,1,28
ssnAp,20,1,28
ssnAp,21,1,28
ssnAp,22,1,28
ssnAp,-113,1,29
ssnAp,-112,1,29
ssnAp,-111,1,29
ssnAp,-110,1,29
ssnAp,-109,1,29
ssnAp,-15,2,29
ssnAp,-14,2,29
ssnAp,-13,2,29
ssnAp,-12,2,29
ssnAp,18,3,29
ssnAp,19,3,29
ssnAp,20,3,29
ssnAp,21,3,29
ssnAp,22,3,29
ssnAp,-14,1,36
ssnAp,-13,1,36
ssnAp,22,2,36
ssnAp,33,3,36
ssnAp,34,3,36
ssnAp,35,3,36
ssnAp,36,3,36
ssnAp,37,3,36
ssnAp,38,3,36
ssnAp,39,3,36
ssnAp,40,3,36
ssnAp,-113,1,37
ssnAp,-112,1,37
ssnAp,-111,1,37
ssnAp,-110,1,37
ssnAp,-109,1,37
ssnAp,-104,2,37
ssnAp,-103,2,37
ssnAp,-102,2,37
ssnAp,-101,2,37
ssnAp,18,3,37
ssnAp,19,3,37
ssnAp,20,3,37
ssnAp,-113,1,40
ssnAp,-112,1,40
ssnAp,-111,1,40
ssnAp,-110,1,40
ssnAp,-109,1,40
ssnAp,-23,2,40
ssnAp,18,3,40
ssnAp,19,3,40
ssnAp,20,3,40
ssnAp,21,3,40
ssnAp,22,3,40
ssnAp,26,4,40
ssnAp,27,4,40
ssnAp,28,4,40
ssnAp,29,4,40
ssnAp,30,4,40
ssnAp,-113,1,41
ssnAp,-112,1,41
ssnAp,-111,1,41
ssnAp,-110,1,41
ssnAp,-109,1,41
ssnAp,16,2,41
ssnAp,17,2,41
ssnAp,18,2,41
ssnAp,19,2,41
ssnAp,20,2,41
sulAp,-40,1,1
sulAp,-39,1,1
sulAp,-38,1,1
sulAp,-37,1,1
sulAp,-36,1,1
sulAp,-35,1,1
sulAp,-34,1,1
sulAp,-17,2,1
sulAp,-16,2,1
sulAp,-15,2,1
sulAp,-14,2,1
sulAp,-13,2,1
sulAp,-12,2,1
sulAp,-11,2,1
sulAp,-10,2,1
sulAp,-9,2,1
sulAp,-8,2,1
sulAp,-1,3,1
sulAp,0,3,1
sulAp,1,3,1
sulAp,2,3,1
sulAp,3,3,1
sulAp,-40,1,2
sulAp,-39,1,2
sulAp,-38,1,2
sulAp,-37,1,2
sulAp,-36,1,2
sulAp,-35,1,2
sulAp,-34,1,2
sulAp,-17,2,2
sulAp,-16,2,2
sulAp,-15,2,2
sulAp,-14,2,2
sulAp,-13,2,2
sulAp,-12,2,2
sulAp,-11,2,2
sulAp,-10,2,2
sulAp,-9,2,2
sulAp,-8,2,2
sulAp,-1,3,2
sulAp,0,3,2
sulAp,1,3,2
sulAp,2,3,2
sulAp,3,3,2
sulAp,-40,1,3
sulAp,-39,1,3
sulAp,-38,1,3
sulAp,-37,1,3
sulAp,-36,1,3
sulAp,-35,1,3
sulAp,-34,1,3
sulAp,-17,2,3
sulAp,-16,2,3
sulAp,-15,2,3
sulAp,-14,2,3
sulAp,-13,2,3
sulAp,-12,2,3
sulAp,-11,2,3
sulAp,-10,2,3
sulAp,-9,2,3
sulAp,-8,2,3
sulAp,-1,3,3
sulAp,0,3,3
sulAp,1,3,3
sulAp,2,3,3
sulAp,3,3,3
sulAp,-40,1,4
sulAp,-39,1,4
sulAp,-38,1,4
sulAp,-37,1,4
sulAp,-36,1,4
sulAp,-35,1,4
sulAp,-34,1,4
sulAp,-17,2,4
sulAp,-16,2,4
sulAp,-15,2,4
sulAp,-14,2,4
sulAp,-13,2,4
sulAp,-12,2,4
sulAp,-11,2,4
sulAp,-10,2,4
sulAp,-9,2,4
sulAp,-8,2,4
sulAp,-1,3,4
sulAp,0,3,4
sulAp,1,3,4
sulAp,2,3,4
sulAp,3,3,4
sulAp,-40,1,5
sulAp,-39,1,5
sulAp,-38,1,5
sulAp,-37,1,5
sulAp,-36,1,5
sulAp,-35,1,5
sulAp,-34,1,5
sulAp,-17,2,5
sulAp,-16,2,5
sulAp,-15,2,5
sulAp,-14,2,5
sulAp,-13,2,5
sulAp,-12,2,5
sulAp,-11,2,5
sulAp,-10,2,5
sulAp,-9,2,5
sulAp,-8,2,5
sulAp,-1,3,5
sulAp,0,3,5
sulAp,1,3,5
sulAp,2,3,5
sulAp,3,3,5
sulAp,-40,1,6
sulAp,-39,1,6
sulAp,-38,1,6
sulAp,-37,1,6
sulAp,-36,1,6
sulAp,-35,1,6
sulAp,-34,1,6
sulAp,-17,2,6
sulAp,-16,2,6
sulAp,-15,2,6
sulAp,-14,2,6
sulAp,-13,2,6
sulAp,-12,2,6
sulAp,-11,2,6
sulAp,-10,2,6
sulAp,-9,2,6
sulAp,-8,2,6
sulAp,-1,3,6
sulAp,0,3,6
sulAp,1,3,6
sulAp,2,3,6
sulAp,3,3,6
sulAp,-113,1,7
sulAp,-112,1,7
sulAp,-111,1,7
sulAp,-110,1,7
sulAp,-109,1,7
sulAp,-38,2,7
sulAp,-37,2,7
sulAp,-36,2,7
sulAp,-17,3,7
sulAp,-16,3,7
sulAp,-15,3,7
sulAp,-14,3,7
sulAp,-13,3,7
sulAp,-12,3,7
sulAp,-11,3,7
sulAp,-10,3,7
sulAp,-9,3,7
sulAp,-1,4,7
sulAp,0,4,7
sulAp,1,4,7
sulAp,2,4,7
sulAp,3,4,7
sulAp,-113,1,8
sulAp,-112,1,8
sulAp,-111,1,8
sulAp,-110,1,8
sulAp,-109,1,8
sulAp,-38,2,8
sulAp,-37,2,8
sulAp,-36,2,8
sulAp,-35,2,8
sulAp,-34,2,8
sulAp,-17,3,8
sulAp,-16,3,8
sulAp,-15,3,8
sulAp,-14,3,8
sulAp,-13,3,8
sulAp,-12,3,8
sulAp,-11,3,8
sulAp,-10,3,8
sulAp,-9,3,8
sulAp,-8,3,8
sulAp,-2,4,8
sulAp,-1,4,8
sulAp,0,4,8
sulAp,1,4,8
sulAp,2,4,8
sulAp,3,4,8
sulAp,-40,1,9
sulAp,-39,1,9
sulAp,-38,1,9
sulAp,-37,1,9
sulAp,-36,1,9
